,Company,TypeName,Inches,Touchscreen,Ips,Cpu_Vender,Cpu_Type,Ram,Storage (GB),Storage Type,Gpu_Vender,Gpu_Type,Weight,OpSys,Price_euros
828,Acer,Netbook,11.6,0,1,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 400,1.35,Others/No OS/Linux,355.0
829,Acer,Notebook,14.0,0,1,Intel,Core i3,8,128,SSD,Intel,HD Graphics 620,1.5,Windows,619.0
830,Razer,Gaming,17.3,1,0,Intel,Core i7,32,512,SSD,Nvidia,GeForce GTX 1080,3.49,Windows,5499.0
831,Lenovo,Ultrabook,14.0,0,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 520,1.1,Windows,2099.0
832,Asus,Notebook,15.6,0,0,Intel,Core i5,4,1024,HDD,Nvidia,GeForce 920,2.1,Others/No OS/Linux,519.0
833,Lenovo,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.7,Windows,1186.0
834,Lenovo,Notebook,14.0,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.32,Windows,1650.0
835,Dell,Gaming,15.6,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,3.21,Windows,2774.63
836,Asus,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,2.9,Windows,2419.0
837,Toshiba,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 620,2.0,Windows,669.0
838,Lenovo,Notebook,14.0,0,0,Intel,Celeron Quad Core,4,16,Flash Storage,Intel,HD Graphics 400,1.5,Others/No OS/Linux,325.0
839,Asus,Notebook,15.6,0,0,Intel,Core i5,8,128,HDD,Intel,HD Graphics 620,2.3,Windows,590.0
840,Asus,Gaming,17.3,0,0,Intel,Core i7,16,512,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.73,Windows,1799.0
841,Dell,Gaming,17.3,0,1,Intel,Core i7,32,512,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,4.42,Windows,3072.89
842,HP,Notebook,17.3,0,0,Intel,Core i5,8,1024,HDD,Nvidia,GeForce 930MX,2.63,Windows,910.0
843,Dell,Notebook,15.6,0,0,Intel,Core i5,8,128,SSD,Intel,HD Graphics 620,2.18,Windows,713.99
844,HP,Ultrabook,14.0,0,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 520,1.54,Windows,1870.0
845,Dell,Notebook,15.6,0,0,Intel,Core i7,4,256,SSD,AMD,Radeon R5 M420,2.18,Windows,739.0
846,HP,2 in 1 Convertible,11.6,1,0,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 500,1.4,Others/No OS/Linux,615.0
847,Asus,Ultrabook,13.3,0,1,Intel,Core i5,8,512,SSD,Nvidia,GeForce 940M,1.45,Windows,1026.0
848,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.28,Windows,2277.0
849,HP,Ultrabook,14.0,0,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 520,1.54,Windows,1468.0
850,HP,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,128,SSD,Intel,HD Graphics 400,1.86,Others/No OS/Linux,299.0
851,Asus,Gaming,15.6,0,0,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.1,Windows,1899.0
852,Dell,Notebook,17.3,0,0,Intel,Core i7,8,1024,HDD,AMD,Radeon R7 M445,2.83,Others/No OS/Linux,865.0
853,Lenovo,Ultrabook,14.0,0,1,Intel,Core i7,8,256,SSD,Nvidia,GeForce GT 940MX,1.96,Windows,1903.0
854,Asus,Notebook,15.6,0,1,Intel,Core i7,8,256,SSD,Nvidia,GeForce GTX 930MX,2.3,Windows,787.0
855,Dell,Notebook,15.6,0,0,Intel,Core i5,8,128,SSD,Intel,HD Graphics 620,1.9,Windows,945.0
856,Asus,Notebook,15.6,0,0,Intel,I n t e l,4,1024,HDD,Intel,HD Graphics 505,2.0,Windows,449.0
857,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.28,Windows,2559.0
858,Dell,Notebook,13.3,1,0,Intel,Core i5,8,1024,HDD,Intel,HD Graphics 520,1.62,Windows,649.0
859,Lenovo,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 520,2.2,Others/No OS/Linux,469.0
860,Lenovo,Notebook,15.6,0,1,Intel,Core i5,8,1024,HDD,Intel,HD Graphics 620,2.3,Windows,850.66
861,HP,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,AMD,Radeon R7 M465,1.84,Windows,1349.0
862,Toshiba,Notebook,13.3,0,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 620,1.05,Windows,1285.0
863,Lenovo,Gaming,15.6,0,1,Intel,Core i5,8,1024,HDD,Nvidia,GeForce GTX 1050,2.5,Others/No OS/Linux,1017.0
864,Dell,Ultrabook,13.3,1,0,Intel,Core i7,16,512,SSD,Intel,Iris Plus Graphics 640,1.29,Windows,2240.0
865,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,2.07,Windows,910.0
866,Toshiba,Ultrabook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.2,Windows,1095.0
867,Lenovo,2 in 1 Convertible,13.3,1,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.37,Windows,1950.0
868,Acer,Notebook,14.0,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.56,Windows,902.0
869,Dell,Workstation,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,Quadro M620,2.23,Windows,1778.0
870,Lenovo,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,2.38,Windows,1055.0
871,Lenovo,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,AMD,Radeon R5 M430,2.2,Others/No OS/Linux,479.0
872,Toshiba,Notebook,15.6,0,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,2.0,Windows,1388.0
873,Lenovo,Notebook,13.3,0,1,Intel,Core i3,4,180,SSD,Intel,HD Graphics 620,1.44,Windows,735.0
874,Samsung,Ultrabook,15.0,0,0,Intel,Core i7,16,256,SSD,Nvidia,GeForce 940MX,1.23,Windows,1849.0
875,Dell,Ultrabook,12.5,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.6,Windows,1690.0
876,Asus,Notebook,15.6,0,0,Intel,I n t e l,4,1024,HDD,Intel,HD Graphics 505,2.0,Others/No OS/Linux,398.99
877,Xiaomi,Ultrabook,13.3,0,1,Intel,Core i5,8,256,SSD,Nvidia,GeForce 940MX,1.28,Windows,935.0
878,Dell,Notebook,15.6,0,0,Intel,Core i5,4,128,SSD +  1TB HDD,Nvidia,GeForce 940MX,2.18,Windows,912.5
879,HP,Notebook,15.6,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,2.04,Windows,839.0
880,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,1.28,Windows,1700.0
881,HP,2 in 1 Convertible,15.6,1,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,2.3,Windows,684.8
882,Asus,Notebook,14.1,0,0,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 500,1.65,Windows,348.0
883,Lenovo,Notebook,15.6,0,1,Intel,Core i7,8,1024,HDD,Nvidia,GeForce 940MX,2.2,Windows,669.0
884,Dell,Notebook,15.6,0,0,Intel,I n t e l,4,500,HDD,Intel,HD Graphics,2.2,Windows,369.0
885,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,1.28,Windows,1799.0
886,Dell,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,AMD,Radeon R5 M420X,2.18,Others/No OS/Linux,455.7
887,Asus,Gaming,17.3,0,0,Intel,Core i5,12,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.2,Windows,1369.9
888,Acer,Netbook,11.6,0,1,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 400,1.25,Others/No OS/Linux,297.0
889,Lenovo,Notebook,17.3,0,0,AMD,A4-Series 7210,4,500,HDD,AMD,Radeon R3,2.8,Windows,379.0
890,HP,Notebook,14.0,0,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 620,1.95,Windows,1265.0
891,HP,2 in 1 Convertible,13.3,1,0,Intel,Core i7,16,256,SSD,Intel,HD Graphics 620,1.42,Windows,1399.0
892,Samsung,Ultrabook,15.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.17,Windows,1699.0
893,Lenovo,Ultrabook,14.0,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.32,Windows,1799.0
894,MSI,Gaming,17.3,0,1,Intel,Core i7,16,512,SSD +  2TB HDD,Nvidia,GeForce GTX 1060,2.43,Windows,2649.0
895,Toshiba,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.05,Windows,1475.0
896,Dell,Gaming,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,GeForce GTX 1050Ti,2.62,Others/No OS/Linux,929.0
897,HP,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,GeForce 930MX,2.04,Windows,900.0
898,Dell,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,AMD,Radeon R5 M420X,2.18,Windows,614.0
899,Dell,Notebook,15.6,0,0,Intel,Core i5,8,500,HDD,Intel,HD Graphics 620,1.9,Windows,935.0
900,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 615,1.24,Windows,2013.1
901,Asus,Gaming,17.3,0,1,Intel,Core i7,32,256,SSD +  256GB SSD,Nvidia,GeForce GTX 980M,3.58,Windows,1279.0
902,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i7,16,256,SSD,Intel,HD Graphics 615,1.22,Windows,1649.0
903,Lenovo,Ultrabook,14.0,0,1,Intel,Core i7,8,256,Flash Storage,Intel,HD Graphics 620,1.13,Windows,2049.0
904,Lenovo,Notebook,15.6,0,1,Intel,Core i5,8,512,SSD,Intel,HD Graphics 620,1.95,Windows,1962.99
905,LG,Ultrabook,15.6,1,1,Intel,Core i7,16,512,SSD,Intel,HD Graphics 620,1.08,Windows,2099.0
906,HP,Netbook,12.5,0,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 620,1.26,Windows,1483.0
907,Acer,Notebook,15.6,0,1,Intel,Celeron Dual Core,4,16,Flash Storage,Intel,HD Graphics,2.2,Others/No OS/Linux,359.0
908,Lenovo,Notebook,15.6,0,1,Intel,Core i5,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 960M,2.6,Windows,789.0
909,LG,Ultrabook,14.0,1,1,Intel,Core i7,8,512,SSD,Intel,HD Graphics 620,0.98,Windows,1899.0
910,Dell,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.6,Windows,1205.0
911,HP,Ultrabook,12.5,1,0,Intel,Core M,8,240,SSD,Intel,HD Graphics 515,1.09,Windows,3100.0
912,Lenovo,Notebook,15.6,0,0,Intel,Core i7,6,256,SSD,Nvidia,GeForce 940MX,2.2,Windows,789.0
913,HP,Notebook,15.6,0,0,Intel,Core i7,8,256,SSD,Nvidia,GeForce 930MX,2.04,Windows,1018.99
914,Acer,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 620,2.4,Windows,499.0
915,Lenovo,Notebook,13.3,0,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 620,1.44,Windows,881.0
916,HP,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.49,Windows,960.0
917,MSI,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.7,Windows,1599.0
918,Dell,Gaming,15.6,0,0,Intel,Core i7,16,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.6,Windows,1349.0
919,MSI,Gaming,15.6,0,0,Intel,Core i5,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.2,Windows,1119.91
920,Dell,Notebook,15.6,0,0,Intel,Core i5,4,1024,HDD,AMD,Radeon R5 M420,2.18,Windows,684.99
921,HP,Ultrabook,15.6,0,0,Intel,Core i7,8,256,SSD,AMD,Radeon R7 M365X,1.84,Windows,1296.99
922,HP,Ultrabook,13.3,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.39,Windows,1149.0
923,Toshiba,Notebook,15.6,0,1,Intel,Core i7,16,256,SSD,Nvidia,GeForce 930M,2.4,Windows,1975.0
924,Lenovo,2 in 1 Convertible,13.3,1,1,Intel,Core i5,8,512,SSD,Intel,HD Graphics 620,1.37,Windows,1825.0
925,Dell,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,1.95,Windows,729.9
926,Lenovo,Ultrabook,12.5,0,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.36,Windows,1650.0
927,HP,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,2.31,Windows,1165.0
928,Dell,Notebook,15.6,0,0,Intel,Core i5,4,1024,HDD,Intel,HD Graphics 620,2.18,Windows,708.06
929,HP,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,1.95,Windows,1149.0
930,Lenovo,Notebook,15.6,0,0,Intel,I n t e l,4,1024,HDD,Intel,HD Graphics 505,2.2,Windows,309.0
931,HP,Ultrabook,12.5,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,1.26,Windows,1579.0
932,HP,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,1024,HDD,Intel,HD Graphics 400,1.86,Others/No OS/Linux,288.9
933,Lenovo,2 in 1 Convertible,13.3,1,1,Intel,Core i7,16,1024,SSD,Intel,Iris Graphics 540,1.3,Windows,1799.0
934,Toshiba,Notebook,14.0,0,1,Intel,Core i5,4,128,SSD,Intel,HD Graphics 520,1.47,Windows,1105.0
935,HP,Netbook,12.5,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.26,Windows,1669.0
936,Dell,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 520,2.18,Windows,558.6
937,MSI,Gaming,15.6,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.2,Windows,1199.0
938,Dell,Ultrabook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.36,Windows,1639.0
939,Dell,Gaming,17.3,0,0,Intel,Core i7,16,512,SSD +  1TB HDD,Nvidia,GeForce GTX 1080,4.36,Windows,2758.0
940,HP,Gaming,17.3,0,1,Intel,Core i5,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 965M,2.75,Windows,1399.0
941,Asus,Notebook,17.3,0,0,Intel,I n t e l,4,1024,HDD,Nvidia,GeForce 920MX,2.8,Windows,530.0
942,Acer,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,2.23,Windows,619.0
943,Toshiba,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,2.2,Windows,1119.0
944,Lenovo,2 in 1 Convertible,11.3,1,1,Intel,Core M,8,256,SSD,Intel,HD Graphics 515,1.1,Windows,1299.0
945,Lenovo,Gaming,15.6,0,1,AMD,FX 8800P,16,512,SSD +  1TB HDD,AMD,Radeon R9 M385,2.5,Windows,999.0
946,Dell,Ultrabook,12.5,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics,1.36,Windows,1472.2
947,Lenovo,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,Nvidia,GeForce 920MX,2.2,Others/No OS/Linux,685.0
948,Dell,Notebook,17.3,0,0,Intel,Core i3,4,1024,HDD,AMD,Radeon R7 M445,2.36,Windows,659.0
949,Acer,Notebook,14.0,0,0,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 400,1.68,Others/No OS/Linux,349.0
950,HP,Workstation,15.6,0,1,Intel,Core i7,8,8,SSD,Nvidia,Quadro M1000M,2.0,Windows,2249.0
951,Dell,Ultrabook,14.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.36,Windows,1775.0
952,Toshiba,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.2,Windows,1460.0
953,Asus,2 in 1 Convertible,12.5,0,0,Intel,Core M,8,64,Flash Storage,Intel,HD Graphics 515,1.2,Others/No OS/Linux,1159.0
954,Lenovo,Ultrabook,14.0,0,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.7,Windows,1488.99
955,Dell,Gaming,17.3,0,1,Intel,Core i7,16,512,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,4.36,Windows,3154.0
956,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 615,1.24,Windows,1899.0
957,HP,2 in 1 Convertible,11.6,1,0,Intel,I n t e l,4,256,SSD,Intel,HD Graphics 505,1.45,Windows,775.0
958,Dell,Ultrabook,13.3,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.3,Windows,1268.0
959,Acer,2 in 1 Convertible,11.6,1,1,Intel,Celeron Dual Core,4,32,Flash Storage,Intel,HD Graphics 400,1.25,Others/No OS/Linux,389.0
960,Toshiba,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.2,Windows,1535.0
961,Lenovo,Ultrabook,12.5,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.36,Windows,1760.0
962,Acer,Notebook,15.6,0,0,Intel,Core i5,12,128,SSD +  1TB HDD,Nvidia,GeForce GTX 950M,2.4,Windows,1009.0
963,Toshiba,Ultrabook,12.5,1,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 620,1.1,Windows,1790.0
964,HP,Notebook,15.6,0,0,Intel,Core i5,8,1024,HDD,Nvidia,GeForce 930MX,2.04,Windows,846.5
965,Dell,Notebook,15.6,0,0,Intel,Core i3,4,1024,HDD,AMD,Radeon R5 M430,2.25,Others/No OS/Linux,465.62
966,Dell,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.9,Windows,825.0
967,HP,Notebook,15.6,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 620,2.04,Windows,685.0
968,Dell,Gaming,17.3,0,1,Intel,Core i7,32,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,4.42,Windows,3149.0
969,Lenovo,Notebook,15.6,0,0,Intel,Core i5,6,256,SSD,Nvidia,GeForce 920MX,2.4,Windows,695.0
970,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i7,16,512,SSD,Intel,HD Graphics 615,1.22,Windows,1899.0
971,Dell,Ultrabook,14.0,1,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.5,Windows,1962.98
972,Dell,Gaming,17.3,0,0,Intel,Core i7,32,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1070,4.42,Windows,2800.0
973,Toshiba,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.95,Windows,1180.0
974,Asus,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.73,Windows,2049.9
975,HP,Notebook,15.6,0,1,Intel,Core i5,8,128,SSD +  1TB HDD,Nvidia,GeForce 930MX,2.04,Windows,979.0
976,Lenovo,Notebook,14.0,0,0,Intel,Core i5,4,508,Hybrid,Intel,HD Graphics 520,1.7,Windows,1002.0
977,Asus,2 in 1 Convertible,15.6,1,0,Intel,Core i7,16,512,SSD +  2TB HDD,Nvidia,GeForce GTX 950M,2.3,Windows,1799.0
978,HP,Notebook,15.6,0,0,Intel,Core i7,6,1024,HDD,Intel,HD Graphics 620,2.04,Windows,579.0
979,Asus,Gaming,17.3,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.99,Windows,1749.0
980,Dell,2 in 1 Convertible,15.6,1,1,Intel,Core i7,12,512,SSD,Intel,HD Graphics 620,2.19,Windows,1299.0
981,Toshiba,Notebook,13.3,0,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 520,1.2,Windows,1195.0
982,Lenovo,Notebook,15.6,0,0,AMD,A12-Series 9720P,6,256,SSD,AMD,Radeon 530,2.2,Windows,549.0
983,Fujitsu,Notebook,15.6,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 520,2.3,Windows,649.0
984,Toshiba,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 520,1.75,Windows,915.0
985,Dell,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,AMD,Radeon R5 M430,2.25,Windows,599.0
986,HP,Notebook,15.6,0,0,Intel,Core i5,8,1024,HDD,Intel,HD Graphics 620,2.04,Windows,806.0
987,Lenovo,Gaming,15.6,0,1,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1060,2.5,Windows,1189.0
988,Dell,Notebook,15.6,0,0,Intel,Core i7,8,1024,HDD,AMD,Radeon R7 M445,2.36,Windows,749.0
989,Dell,Notebook,14.0,0,0,Intel,Core i5,8,128,SSD,Intel,HD Graphics 620 ,1.6,Windows,1119.0
990,HP,Netbook,12.5,0,0,Intel,Core M,8,512,SSD,Intel,HD Graphics 515,0.97,Windows,1908.0
991,HP,Notebook,15.6,0,0,Intel,Core i3,4,128,SSD +  1TB HDD,AMD,Radeon 520,2.1,Windows,499.0
992,Lenovo,Notebook,15.6,0,0,Intel,Celeron Dual Core,4,128,SSD,Intel,HD Graphics 500,1.9,Others/No OS/Linux,270.62
993,Lenovo,Notebook,15.6,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,2.3,Windows,1349.0
994,Dell,2 in 1 Convertible,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.68,Windows,889.0
995,Asus,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.4,Windows,1150.0
996,HP,Ultrabook,13.3,1,1,Intel,Core i7,8,256,SSD,Intel,HD Graphics 620,1.11,Windows,1349.0
997,Acer,Notebook,15.6,0,0,Intel,I n t e l,4,500,HDD,Intel,HD Graphics 505,2.4,Windows,380.0
998,Asus,Gaming,15.6,0,0,Intel,Core i7,16,256,SSD +  1TB HDD,Nvidia,GeForce GTX 1050 Ti,2.5,Windows,1799.0
999,HP,Ultrabook,14.0,0,0,Intel,Core i7,8,512,SSD,Intel,HD Graphics 620,1.48,Windows,2089.0
1000,Acer,Gaming,15.6,0,1,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.7,Windows,1260.0
1001,HP,Notebook,13.3,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.34,Windows,1189.0
1002,Dell,Notebook,15.6,0,0,Intel,Core i3,4,128,SSD,Intel,HD Graphics 620,2.18,Windows,547.0
1003,HP,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.64,Windows,779.0
1004,Toshiba,Notebook,13.3,0,0,Intel,Core i5,4,128,SSD,Intel,HD Graphics 520,1.2,Windows,1195.0
1005,HP,Notebook,14.0,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 520,1.48,Windows,1099.99
1006,HP,Notebook,14.0,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,1.95,Windows,1205.0
1007,HP,Ultrabook,14.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.43,Windows,1449.0
1008,HP,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Nvidia,GeForce 930MX,1.64,Windows,1049.26
1009,HP,Notebook,14.0,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 620,1.64,Windows,684.0
1010,Dell,Gaming,15.6,0,0,Intel,Core i5,8,1024,Hybrid,Nvidia,GeForce GTX 1050,2.65,Windows,949.0
1011,HP,Ultrabook,12.5,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.26,Windows,1539.0
1012,HP,Notebook,14.0,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,1.48,Windows,1590.0
1013,HP,Ultrabook,14.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.54,Windows,1887.21
1014,HP,Notebook,13.3,0,0,Intel,Core i3,4,500,HDD,Intel,HD Graphics 620,1.49,Windows,800.0
1015,Toshiba,Notebook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.5,Windows,1210.0
1016,HP,Notebook,15.6,0,0,Intel,Core i3,4,256,SSD,Intel,HD Graphics 620,2.04,Windows,769.99
1017,Lenovo,Notebook,17.3,0,1,Intel,Core i7,16,512,SSD,Nvidia,Quadro 3000M,2.4,Windows,2968.0
1018,Toshiba,Notebook,14.0,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.47,Windows,1490.0
1019,HP,Notebook,14.0,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.43,Windows,2229.0
1020,Dell,2 in 1 Convertible,15.6,1,1,Intel,Core i3,4,1024,HDD,Intel,HD Graphics 520,2.08,Windows,795.99
1021,Toshiba,Ultrabook,13.3,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.2,Windows,1590.0
1022,HP,Notebook,13.3,0,1,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.11,Windows,1149.0
1023,HP,Notebook,14.0,0,0,Intel,Core i7,8,256,SSD,Nvidia,GeForce 930MX,1.64,Windows,1185.43
1024,Dell,Notebook,15.6,0,0,Intel,Core i5,8,500,HDD,Intel,HD Graphics 520,2.09,Windows,1046.44
1025,HP,Ultrabook,12.5,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,1.26,Windows,1559.0
1026,HP,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,2.31,Windows,1189.0
1027,HP,Notebook,14.0,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,1.95,Windows,1060.0
1028,Dell,Ultrabook,13.3,1,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 620,1.29,Windows,1624.0
1029,HP,Notebook,17.3,0,0,Intel,Core i5,8,256,SSD,Nvidia,GeForce 930MX,2.63,Windows,1080.0
1030,HP,Notebook,14.0,0,0,Intel,Core i5,4,256,SSD,Intel,HD Graphics 620,1.64,Windows,973.0
1031,Acer,Notebook,15.6,0,0,AMD,A9-Series 9420,6,1024,HDD,AMD,Radeon R5,2.1,Windows,409.0
1032,MSI,Gaming,17.3,0,0,Intel,Core i7,8,128,SSD +  1TB HDD,Nvidia,GeForce GTX 1050,2.7,Windows,1191.8
1033,HP,Notebook,14.0,0,0,Intel,Core i5,8,256,SSD,Intel,HD Graphics 520,1.95,Windows,1195.0
1034,HP,Notebook,15.6,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.84,Windows,1228.99
1035,HP,Ultrabook,12.5,0,0,Intel,Core i7,8,256,SSD,Intel,HD Graphics 520,1.26,Windows,1349.0
1036,HP,Notebook,15.6,0,0,Intel,Core i5,4,500,HDD,Intel,HD Graphics 620,2.04,Windows,742.0
